path,label,fold,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,source_row
FER2013Train/fer0002759.png,0,0,9,0,0,1,0,0,0,0,2763
FER2013Train/fer0002760.png,0,0,8,0,0,2,0,0,0,0,2764
FER2013Train/fer0002761.png,1,0,0,10,0,0,0,0,0,0,2765
FER2013Train/fer0002762.png,1,0,0,10,0,0,0,0,0,0,2766
FER2013Train/fer0002763.png,1,0,0,10,0,0,0,0,0,0,2767
FER2013Train/fer0002764.png,1,0,1,8,1,0,0,0,0,0,2768
FER2013Train/fer0002765.png,0,0,9,0,0,0,0,0,0,0,2769
FER2013Train/fer0002766.png,4,0,2,0,1,0,6,0,0,0,2770
FER2013Train/fer0002767.png,1,0,0,10,0,0,0,0,0,0,2771
FER2013Train/fer0002768.png,0,0,6,0,0,2,0,0,0,1,2772
FER2013Train/fer0002769.png,0,0,9,1,0,0,0,0,0,0,2773
FER2013Train/fer0002770.png,1,0,0,9,0,0,0,0,0,0,2774
FER2013Train/fer0002771.png,0,0,9,0,1,0,0,0,0,0,2775
FER2013Train/fer0002772.png,0,0,6,0,0,1,0,0,0,3,2776
FER2013Train/fer0002773.png,0,0,10,0,0,0,0,0,0,0,2777
FER2013Train/fer0002774.png,0,0,8,0,1,1,0,0,0,0,2778
FER2013Train/fer0002775.png,1,0,0,10,0,0,0,0,0,0,2779
FER2013Train/fer0002776.png,3,0,1,0,0,8,1,0,0,0,2780
FER2013Train/fer0002778.png,3,0,0,0,0,10,0,0,0,0,2782
FER2013Train/fer0002779.png,1,0,0,10,0,0,0,0,0,0,2783
FER2013Train/fer0002780.png,1,0,0,10,0,0,0,0,0,0,2784
FER2013Train/fer0002781.png,0,0,5,0,0,0,1,1,0,0,2785
FER2013Train/fer0002782.png,0,0,4,1,1,0,0,0,3,0,2786
FER2013Train/fer0002783.png,3,0,1,0,0,6,3,0,0,0,2787
FER2013Train/fer0002784.png,0,0,7,0,0,2,0,0,0,1,2788
FER2013Train/fer0002785.png,0,0,7,0,2,0,0,0,0,0,2789
FER2013Train/fer0002786.png,1,0,0,9,0,1,0,0,0,0,2790
FER2013Train/fer0002787.png,4,0,0,2,0,0,7,0,1,0,2791
FER2013Train/fer0002788.png,3,0,3,0,0,7,0,0,0,0,2792
FER2013Train/fer0002789.png,1,0,0,10,0,0,0,0,0,0,2793
FER2013Train/fer0002790.png,1,0,0,10,0,0,0,0,0,0,2794
FER2013Train/fer0002792.png,1,0,2,5,2,0,1,0,0,0,2796
FER2013Train/fer0002793.png,3,0,3,0,0,6,0,0,0,0,2797
FER2013Train/fer0002794.png,0,0,8,0,0,1,0,0,0,0,2798
FER2013Train/fer0002795.png,4,0,1,1,0,1,7,0,0,0,2799
FER2013Train/fer0002796.png,0,0,5,2,0,2,0,0,0,0,2800
FER2013Train/fer0002797.png,6,0,0,0,4,0,1,0,5,0,2801
FER2013Train/fer0002798.png,3,0,4,0,0,6,0,0,0,0,2802
FER2013Train/fer0002799.png,6,0,0,0,0,0,1,4,5,0,2803
FER2013Train/fer0002800.png,2,0,1,0,9,0,0,0,0,0,2804
FER2013Train/fer0002801.png,1,0,0,10,0,0,0,0,0,0,2805
FER2013Train/fer0002802.png,1,0,0,5,4,0,0,0,0,0,2806
FER2013Train/fer0002803.png,1,0,0,10,0,0,0,0,0,0,2807
FER2013Train/fer0002804.png,0,0,8,2,0,0,0,0,0,0,2808
FER2013Train/fer0002805.png,1,0,0,10,0,0,0,0,0,0,2810
FER2013Train/fer0002806.png,1,0,0,10,0,0,0,0,0,0,2811
FER2013Train/fer0002807.png,3,0,3,0,0,7,0,0,0,0,2812
FER2013Train/fer0002808.png,1,0,1,9,0,0,0,0,0,0,2813
FER2013Train/fer0002809.png,4,0,0,0,0,0,8,2,0,0,2814
FER2013Train/fer0002810.png,0,0,8,0,0,1,0,0,0,0,2815
FER2013Train/fer0002811.png,1,0,0,10,0,0,0,0,0,0,2816
FER2013Train/fer0002812.png,1,0,0,7,2,0,0,0,0,0,2817
FER2013Train/fer0002813.png,2,0,0,3,6,0,0,0,0,0,2818
FER2013Train/fer0002814.png,0,0,9,0,1,0,0,0,0,0,2819
FER2013Train/fer0002815.png,1,0,0,10,0,0,0,0,0,0,2820
FER2013Train/fer0002816.png,0,0,10,0,0,0,0,0,0,0,2821
FER2013Train/fer0002817.png,0,0,6,4,0,0,0,0,0,0,2822
FER2013Train/fer0002818.png,0,0,8,0,0,2,0,0,0,0,2823
FER2013Train/fer0002819.png,1,0,0,10,0,0,0,0,0,0,2824
FER2013Train/fer0002820.png,0,0,5,1,0,4,0,0,0,0,2825
FER2013Train/fer0002821.png,0,0,6,0,0,0,2,1,0,0,2826
FER2013Train/fer0002822.png,3,0,1,0,0,9,0,0,0,0,2827
FER2013Train/fer0002824.png,0,0,7,1,0,0,0,0,1,0,2829
FER2013Train/fer0002825.png,4,0,0,0,0,0,10,0,0,0,2830
FER2013Train/fer0002826.png,3,0,0,0,2,7,0,0,1,0,2831
FER2013Train/fer0002827.png,2,0,2,0,5,2,0,0,1,0,2832
FER2013Train/fer0002828.png,0,0,5,4,1,0,0,0,0,0,2833
FER2013Train/fer0002829.png,0,0,6,0,0,0,1,0,1,0,2834
FER2013Train/fer0002830.png,2,0,0,0,7,0,0,0,3,0,2835
FER2013Train/fer0002831.png,0,0,6,0,0,0,3,0,0,0,2836
FER2013Train/fer0002832.png,2,0,0,0,7,0,1,0,1,0,2837
FER2013Train/fer0002833.png,0,0,6,0,0,3,0,0,0,0,2838
FER2013Train/fer0002834.png,0,0,7,0,0,2,0,0,0,0,2839
FER2013Train/fer0002835.png,0,0,6,0,0,4,0,0,0,0,2840
FER2013Train/fer0002836.png,2,0,0,0,9,0,0,0,1,0,2841
FER2013Train/fer0002837.png,0,0,10,0,0,0,0,0,0,0,2842
FER2013Train/fer0002838.png,4,0,0,0,1,0,8,0,0,1,2843
FER2013Train/fer0002839.png,4,0,1,0,0,1,5,0,0,3,2844
FER2013Train/fer0002840.png,0,0,7,1,0,0,1,0,0,0,2845
FER2013Train/fer0002842.png,4,0,0,0,3,0,6,0,0,0,2847
FER2013Train/fer0002843.png,0,0,6,0,0,1,0,0,1,0,2848
FER2013Train/fer0002844.png,1,0,0,10,0,0,0,0,0,0,2849
FER2013Train/fer0002845.png,0,0,8,0,0,2,0,0,0,0,2850
FER2013Train/fer0002846.png,1,0,0,10,0,0,0,0,0,0,2851
FER2013Train/fer0002847.png,1,0,0,10,0,0,0,0,0,0,2852
FER2013Train/fer0002848.png,2,0,0,0,8,0,0,0,2,0,2853
FER2013Train/fer0002849.png,1,0,0,10,0,0,0,0,0,0,2854
FER2013Train/fer0002850.png,0,0,7,0,0,2,0,0,0,0,2855
FER2013Train/fer0002851.png,0,0,7,0,0,2,0,0,0,0,2856
FER2013Train/fer0002852.png,1,0,2,8,0,0,0,0,0,0,2857
FER2013Train/fer0002853.png,0,0,7,0,0,3,0,0,0,0,2858
FER2013Train/fer0002856.png,1,0,0,10,0,0,0,0,0,0,2861
FER2013Train/fer0002857.png,1,0,2,8,0,0,0,0,0,0,2862
FER2013Train/fer0002858.png,3,0,3,0,0,7,0,0,0,0,2863
FER2013Train/fer0002859.png,1,0,0,10,0,0,0,0,0,0,2864
FER2013Train/fer0002860.png,0,0,9,0,0,0,0,0,0,1,2865
FER2013Train/fer0002861.png,1,0,0,10,0,0,0,0,0,0,2866
FER2013Train/fer0002862.png,1,0,0,10,0,0,0,0,0,0,2867
FER2013Train/fer0002863.png,3,0,0,0,0,10,0,0,0,0,2868
FER2013Train/fer0002864.png,1,0,2,8,0,0,0,0,0,0,2869
FER2013Train/fer0002865.png,1,0,3,7,0,0,0,0,0,0,2870
FER2013Train/fer0002866.png,0,0,9,0,0,0,0,0,0,0,2871
FER2013Train/fer0002867.png,1,0,0,10,0,0,0,0,0,0,2872
FER2013Train/fer0002868.png,0,0,7,0,0,1,1,0,0,0,2873
FER2013Train/fer0002869.png,0,0,7,0,0,1,0,0,1,1,2874
FER2013Train/fer0002870.png,0,0,6,2,0,0,0,0,0,0,2875
FER2013Train/fer0002871.png,0,0,7,2,0,0,0,0,0,1,2876
FER2013Train/fer0002872.png,1,0,0,10,0,0,0,0,0,0,2877
FER2013Train/fer0002873.png,2,0,0,0,10,0,0,0,0,0,2878
FER2013Train/fer0002874.png,3,0,0,0,0,10,0,0,0,0,2879
FER2013Train/fer0002875.png,1,0,0,10,0,0,0,0,0,0,2880
FER2013Train/fer0002876.png,4,0,3,0,0,0,6,0,0,0,2881
FER2013Train/fer0002877.png,0,0,6,0,0,3,0,0,0,1,2882
FER2013Train/fer0002878.png,2,0,0,0,7,0,0,0,2,0,2883
FER2013Train/fer0002879.png,4,0,2,0,0,0,7,0,0,0,2884
FER2013Train/fer0002880.png,1,0,0,10,0,0,0,0,0,0,2885
FER2013Train/fer0002881.png,0,0,7,0,2,0,0,0,0,0,2886
FER2013Train/fer0002882.png,0,0,8,0,0,2,0,0,0,0,2887
FER2013Train/fer0002883.png,0,0,8,0,0,1,0,0,0,0,2888
FER2013Train/fer0002884.png,0,0,8,0,1,0,0,0,0,0,2889
FER2013Train/fer0002885.png,0,0,5,0,0,1,4,0,0,0,2890
FER2013Train/fer0002888.png,0,0,10,0,0,0,0,0,0,0,2893
FER2013Train/fer0002889.png,2,0,0,1,8,0,0,0,0,0,2894
FER2013Train/fer0002890.png,0,0,8,2,0,0,0,0,0,0,2895
FER2013Train/fer0002891.png,3,0,4,0,0,5,0,0,0,1,2896
FER2013Train/fer0002893.png,1,0,0,8,0,0,2,0,0,0,2898
FER2013Train/fer0002895.png,1,0,2,8,0,0,0,0,0,0,2900
FER2013Train/fer0002896.png,0,0,10,0,0,0,0,0,0,0,2901
FER2013Train/fer0002897.png,0,0,4,0,0,1,3,1,0,0,2902
FER2013Train/fer0002898.png,0,0,10,0,0,0,0,0,0,0,2903
FER2013Train/fer0002899.png,1,0,0,10,0,0,0,0,0,0,2904
FER2013Train/fer0002900.png,0,0,5,0,0,2,1,0,0,1,2905
FER2013Train/fer0002901.png,4,0,1,1,0,0,6,0,1,0,2906
FER2013Train/fer0002902.png,2,0,0,2,7,0,0,0,0,1,2907
FER2013Train/fer0002904.png,0,0,8,1,0,0,0,0,0,0,2909
FER2013Train/fer0002905.png,1,0,3,7,0,0,0,0,0,0,2910
FER2013Train/fer0002906.png,1,0,0,9,0,0,0,0,0,0,2911
FER2013Train/fer0002907.png,0,0,9,0,0,0,1,0,0,0,2912
FER2013Train/fer0002908.png,1,0,0,10,0,0,0,0,0,0,2913
FER2013Train/fer0002909.png,0,0,8,2,0,0,0,0,0,0,2914
FER2013Train/fer0002911.png,0,0,7,0,0,3,0,0,0,0,2916
FER2013Train/fer0002912.png,1,0,0,10,0,0,0,0,0,0,2917
FER2013Train/fer0002913.png,1,0,2,8,0,0,0,0,0,0,2918
FER2013Train/fer0002914.png,4,0,0,0,0,1,8,0,0,0,2919
FER2013Train/fer0002915.png,1,0,1,6,0,3,0,0,0,0,2920
FER2013Train/fer0002916.png,0,0,6,4,0,0,0,0,0,0,2921
FER2013Train/fer0002917.png,1,0,0,10,0,0,0,0,0,0,2922
FER2013Train/fer0002918.png,3,0,2,0,0,7,0,0,0,0,2923
FER2013Train/fer0002919.png,1,0,0,10,0,0,0,0,0,0,2924
FER2013Train/fer0002920.png,4,0,0,0,0,0,9,0,0,0,2925
FER2013Train/fer0002921.png,0,0,8,0,0,2,0,0,0,0,2926
FER2013Train/fer0002922.png,0,0,6,0,2,0,0,0,0,0,2927
FER2013Train/fer0002923.png,3,0,0,0,0,6,1,0,0,0,2928
FER2013Train/fer0002924.png,3,0,4,0,0,6,0,0,0,0,2929
FER2013Train/fer0002925.png,1,0,0,10,0,0,0,0,0,0,2930
FER2013Train/fer0002926.png,1,0,0,10,0,0,0,0,0,0,2931
FER2013Train/fer0002927.png,0,0,10,0,0,0,0,0,0,0,2932
FER2013Train/fer0002929.png,0,0,10,0,0,0,0,0,0,0,2934
FER2013Train/fer0002930.png,0,0,9,0,1,0,0,0,0,0,2935
FER2013Train/fer0002931.png,2,0,1,0,5,0,0,0,2,0,2936
FER2013Train/fer0002932.png,3,0,3,0,0,6,0,0,0,1,2937
FER2013Train/fer0002933.png,1,0,0,10,0,0,0,0,0,0,2938
FER2013Train/fer0002934.png,7,0,0,0,1,1,3,0,0,5,2939
FER2013Train/fer0002935.png,3,0,4,0,0,5,0,0,0,0,2940
FER2013Train/fer0002937.png,0,0,9,0,0,1,0,0,0,0,2942
FER2013Train/fer0002938.png,3,0,1,0,1,8,0,0,0,0,2943
FER2013Train/fer0002939.png,0,0,9,0,0,0,1,0,0,0,2944
FER2013Train/fer0002940.png,0,0,5,1,0,4,0,0,0,0,2945
FER2013Train/fer0002941.png,2,0,0,0,9,0,0,0,1,0,2946
FER2013Train/fer0002942.png,1,0,0,10,0,0,0,0,0,0,2947
FER2013Train/fer0002944.png,4,0,1,3,1,1,4,0,0,0,2949
FER2013Train/fer0002945.png,0,0,5,0,0,4,0,0,0,0,2950
FER2013Train/fer0002946.png,1,0,0,10,0,0,0,0,0,0,2951
FER2013Train/fer0002947.png,3,0,0,0,0,10,0,0,0,0,2952
FER2013Train/fer0002948.png,0,0,10,0,0,0,0,0,0,0,2953
FER2013Train/fer0002949.png,1,0,0,10,0,0,0,0,0,0,2954
FER2013Train/fer0002950.png,0,0,8,1,0,1,0,0,0,0,2955
FER2013Train/fer0002951.png,2,0,0,0,10,0,0,0,0,0,2956
FER2013Train/fer0002952.png,0,0,9,0,0,1,0,0,0,0,2957
FER2013Train/fer0002953.png,1,0,2,8,0,0,0,0,0,0,2958
FER2013Train/fer0002954.png,4,0,1,0,3,0,6,0,0,0,2959
FER2013Train/fer0002955.png,1,0,0,10,0,0,0,0,0,0,2960
FER2013Train/fer0002956.png,1,0,2,8,0,0,0,0,0,0,2961
FER2013Train/fer0002957.png,3,0,3,0,0,5,0,0,1,0,2962
FER2013Train/fer0002958.png,2,0,0,0,9,0,0,0,1,0,2963
FER2013Train/fer0002959.png,3,0,1,1,0,8,0,0,0,0,2964
FER2013Train/fer0002960.png,1,0,0,10,0,0,0,0,0,0,2965
FER2013Train/fer0002961.png,3,0,1,0,1,8,0,0,0,0,2966
FER2013Train/fer0002963.png,1,0,0,6,4,0,0,0,0,0,2968
FER2013Train/fer0002964.png,1,0,0,10,0,0,0,0,0,0,2969
FER2013Train/fer0002965.png,2,0,0,1,7,0,0,0,2,0,2970
FER2013Train/fer0002966.png,1,0,0,10,0,0,0,0,0,0,2971
FER2013Train/fer0002967.png,1,0,0,10,0,0,0,0,0,0,2972
FER2013Train/fer0002968.png,0,0,7,0,0,1,0,0,0,1,2973
FER2013Train/fer0002969.png,0,0,10,0,0,0,0,0,0,0,2974
FER2013Train/fer0002970.png,4,0,1,0,0,3,4,0,1,0,2975
FER2013Train/fer0002971.png,4,0,0,0,0,0,9,0,0,0,2976
FER2013Train/fer0002972.png,0,0,9,0,0,1,0,0,0,0,2977
FER2013Train/fer0002973.png,0,0,9,0,0,1,0,0,0,0,2978
FER2013Train/fer0002974.png,1,0,0,10,0,0,0,0,0,0,2979
FER2013Train/fer0002975.png,0,0,8,0,0,2,0,0,0,0,2980
FER2013Train/fer0002976.png,6,0,0,0,3,0,1,1,4,0,2981
FER2013Train/fer0002978.png,0,0,7,0,0,3,0,0,0,0,2983
FER2013Train/fer0002979.png,0,0,8,0,0,2,0,0,0,0,2984
FER2013Train/fer0002980.png,1,0,1,9,0,0,0,0,0,0,2985
FER2013Train/fer0002981.png,0,0,7,0,1,1,1,0,0,0,2986
FER2013Train/fer0002982.png,4,0,0,0,0,1,5,0,4,0,2987
FER2013Train/fer0002983.png,2,0,0,3,7,0,0,0,0,0,2988
FER2013Train/fer0002984.png,3,0,0,1,0,9,0,0,0,0,2989
FER2013Train/fer0002986.png,1,0,0,10,0,0,0,0,0,0,2991
FER2013Train/fer0002987.png,0,0,7,0,0,1,1,0,0,1,2992
FER2013Train/fer0002988.png,2,0,0,1,8,0,0,0,1,0,2993
FER2013Train/fer0002989.png,3,0,4,0,0,5,0,0,0,1,2994
FER2013Train/fer0002991.png,3,0,0,0,0,10,0,0,0,0,2996
FER2013Train/fer0002992.png,2,0,0,0,9,0,0,0,1,0,2997
FER2013Train/fer0002993.png,0,0,8,0,0,2,0,0,0,0,2998
FER2013Train/fer0002994.png,0,0,8,0,1,0,0,0,0,1,2999
FER2013Train/fer0002995.png,1,0,0,9,1,0,0,0,0,0,3000
FER2013Train/fer0002996.png,0,0,5,3,0,0,0,0,0,1,3001
FER2013Train/fer0002997.png,2,0,0,0,8,1,0,0,1,0,3002
FER2013Train/fer0002998.png,2,0,0,0,9,0,0,0,1,0,3003
FER2013Train/fer0002999.png,0,0,7,0,0,3,0,0,0,0,3004
FER2013Train/fer0003000.png,1,0,0,10,0,0,0,0,0,0,3005
FER2013Train/fer0003001.png,0,0,10,0,0,0,0,0,0,0,3006
FER2013Train/fer0003002.png,0,0,7,0,0,3,0,0,0,0,3007
FER2013Train/fer0003003.png,2,0,0,0,7,0,0,0,3,0,3008
FER2013Train/fer0003004.png,0,0,8,0,0,2,0,0,0,0,3009
FER2013Train/fer0003005.png,1,0,0,8,0,0,0,0,0,0,3010
FER2013Train/fer0003006.png,0,0,7,1,2,0,0,0,0,0,3011
FER2013Train/fer0003007.png,3,0,2,0,0,6,0,0,0,1,3012
FER2013Train/fer0003008.png,0,0,8,0,0,1,0,0,0,1,3013
FER2013Train/fer0003009.png,0,0,7,0,0,3,0,0,0,0,3014
FER2013Train/fer0003010.png,1,0,0,10,0,0,0,0,0,0,3015
FER2013Train/fer0003011.png,1,0,0,10,0,0,0,0,0,0,3016
FER2013Train/fer0003012.png,2,0,1,0,7,0,2,0,0,0,3017
FER2013Train/fer0003013.png,0,0,6,0,0,4,0,0,0,0,3018
FER2013Train/fer0003014.png,0,0,6,1,0,2,0,0,0,1,3019
FER2013Train/fer0003015.png,2,0,0,4,6,0,0,0,0,0,3020
FER2013Train/fer0003016.png,4,0,0,0,3,0,6,0,0,0,3021
FER2013Train/fer0003017.png,1,0,0,10,0,0,0,0,0,0,3022
FER2013Train/fer0003018.png,4,0,0,0,0,0,9,0,0,0,3023
FER2013Train/fer0003019.png,1,0,0,10,0,0,0,0,0,0,3024
FER2013Train/fer0003020.png,3,0,2,0,0,7,0,1,0,0,3025
FER2013Train/fer0003021.png,0,0,6,0,0,0,2,1,0,0,3026
FER2013Train/fer0003022.png,2,0,0,0,7,1,1,0,1,0,3027
FER2013Train/fer0003023.png,3,0,4,0,0,6,0,0,0,0,3028
FER2013Train/fer0003024.png,1,0,0,10,0,0,0,0,0,0,3029
FER2013Train/fer0003025.png,0,0,4,0,1,1,0,1,0,1,3030
FER2013Train/fer0003026.png,0,0,8,0,0,2,0,0,0,0,3031
FER2013Train/fer0003028.png,3,0,4,0,0,6,0,0,0,0,3033
FER2013Train/fer0003029.png,1,0,0,7,1,0,2,0,0,0,3034
FER2013Train/fer0003030.png,4,0,0,0,0,1,9,0,0,0,3035
FER2013Train/fer0003031.png,0,0,5,0,0,2,2,0,1,0,3036
FER2013Train/fer0003032.png,0,0,8,0,0,2,0,0,0,0,3037
FER2013Train/fer0003033.png,1,0,0,10,0,0,0,0,0,0,3038
FER2013Train/fer0003034.png,0,0,6,0,0,2,0,0,0,0,3039
FER2013Train/fer0003035.png,2,0,0,0,9,0,0,0,1,0,3040
FER2013Train/fer0003036.png,0,0,8,0,0,2,0,0,0,0,3041
FER2013Train/fer0003037.png,1,0,0,10,0,0,0,0,0,0,3042
FER2013Train/fer0003039.png,1,0,0,10,0,0,0,0,0,0,3044
FER2013Train/fer0003040.png,1,0,0,10,0,0,0,0,0,0,3045
FER2013Train/fer0003041.png,0,0,7,2,0,0,1,0,0,0,3046
FER2013Train/fer0003042.png,2,0,0,0,9,0,0,0,1,0,3047
FER2013Train/fer0003044.png,0,0,10,0,0,0,0,0,0,0,3049
FER2013Train/fer0003045.png,0,0,10,0,0,0,0,0,0,0,3050
FER2013Train/fer0003046.png,0,0,10,0,0,0,0,0,0,0,3051
FER2013Train/fer0003047.png,0,0,9,0,0,0,1,0,0,0,3052
FER2013Train/fer0003048.png,0,0,5,0,0,4,1,0,0,0,3053
FER2013Train/fer0003049.png,2,0,0,0,10,0,0,0,0,0,3054
FER2013Train/fer0003050.png,0,0,10,0,0,0,0,0,0,0,3055
FER2013Train/fer0003052.png,3,0,2,0,0,6,0,0,0,0,3057
FER2013Train/fer0003053.png,3,0,4,0,0,5,0,0,0,0,3058
FER2013Train/fer0003054.png,0,0,8,0,0,2,0,0,0,0,3059
FER2013Train/fer0003055.png,2,0,0,2,7,0,0,0,0,0,3060
FER2013Train/fer0003056.png,0,0,7,0,0,0,0,0,0,3,3061
FER2013Train/fer0003057.png,0,0,9,0,0,0,0,0,0,1,3062
FER2013Train/fer0003058.png,3,0,3,0,0,6,0,0,0,0,3063
FER2013Train/fer0003059.png,1,0,0,10,0,0,0,0,0,0,3064
FER2013Train/fer0003060.png,0,0,8,0,0,2,0,0,0,0,3065
FER2013Train/fer0003061.png,0,0,5,0,0,3,1,1,0,0,3066
FER2013Train/fer0003062.png,1,0,0,9,0,0,0,1,0,0,3067
FER2013Train/fer0003063.png,4,0,2,1,0,1,4,1,0,0,3068
FER2013Train/fer0003064.png,1,0,0,10,0,0,0,0,0,0,3069
FER2013Train/fer0003065.png,1,0,0,10,0,0,0,0,0,0,3070
FER2013Train/fer0003066.png,0,0,6,3,0,0,0,0,0,0,3071
FER2013Train/fer0003067.png,0,0,10,0,0,0,0,0,0,0,3072
FER2013Train/fer0003069.png,3,0,0,0,0,10,0,0,0,0,3074
FER2013Train/fer0003070.png,3,0,1,0,0,8,0,1,0,0,3075
FER2013Train/fer0003071.png,1,0,3,7,0,0,0,0,0,0,3076
FER2013Train/fer0003072.png,1,0,0,10,0,0,0,0,0,0,3077
FER2013Train/fer0003073.png,4,0,1,0,0,2,6,1,0,0,3078
FER2013Train/fer0003074.png,0,0,9,0,1,0,0,0,0,0,3079
FER2013Train/fer0003075.png,3,0,1,0,0,6,0,0,0,1,3080
FER2013Train/fer0003076.png,3,0,4,0,0,5,0,0,0,0,3081
FER2013Train/fer0003077.png,0,0,9,0,0,1,0,0,0,0,3082
FER2013Train/fer0003078.png,1,0,0,10,0,0,0,0,0,0,3083
FER2013Train/fer0003079.png,1,0,0,10,0,0,0,0,0,0,3084
FER2013Train/fer0003080.png,1,0,0,10,0,0,0,0,0,0,3085
FER2013Train/fer0003081.png,1,0,1,9,0,0,0,0,0,0,3086
FER2013Train/fer0003082.png,0,0,5,0,1,0,4,0,0,0,3087
FER2013Train/fer0003083.png,4,0,0,0,0,1,7,0,0,0,3088
FER2013Train/fer0003084.png,0,0,8,0,0,1,0,0,0,0,3089
FER2013Train/fer0003087.png,1,0,3,7,0,0,0,0,0,0,3092
FER2013Train/fer0003088.png,0,0,10,0,0,0,0,0,0,0,3093
FER2013Train/fer0003089.png,0,0,7,0,1,0,0,1,0,0,3094
FER2013Train/fer0003090.png,0,0,6,0,2,2,0,0,0,0,3095
FER2013Train/fer0003091.png,0,0,7,0,0,0,2,0,0,0,3096
FER2013Train/fer0003092.png,2,0,3,0,6,0,1,0,0,0,3097
FER2013Train/fer0003093.png,0,0,6,2,2,0,0,0,0,0,3098
FER2013Train/fer0003097.png,4,0,1,0,0,1,8,0,0,0,3102
FER2013Train/fer0003099.png,1,0,0,10,0,0,0,0,0,0,3104
FER2013Train/fer0003100.png,0,0,7,0,0,2,0,0,0,0,3105
FER2013Train/fer0003101.png,1,0,0,10,0,0,0,0,0,0,3106
FER2013Train/fer0003102.png,1,0,0,10,0,0,0,0,0,0,3107
FER2013Train/fer0003103.png,2,0,1,0,7,0,1,0,1,0,3108
FER2013Train/fer0003104.png,0,0,9,0,0,1,0,0,0,0,3109
FER2013Train/fer0003105.png,1,0,0,10,0,0,0,0,0,0,3110
FER2013Train/fer0003106.png,3,0,2,0,0,8,0,0,0,0,3111
FER2013Train/fer0003109.png,0,0,8,0,0,1,0,1,0,0,3114
FER2013Train/fer0003110.png,0,0,9,0,0,0,1,0,0,0,3115
FER2013Train/fer0003111.png,1,0,0,10,0,0,0,0,0,0,3116
FER2013Train/fer0003112.png,1,0,1,9,0,0,0,0,0,0,3117
FER2013Train/fer0003113.png,3,0,1,0,0,9,0,0,0,0,3118
FER2013Train/fer0003115.png,1,0,0,10,0,0,0,0,0,0,3120
FER2013Train/fer0003117.png,1,0,1,9,0,0,0,0,0,0,3122
FER2013Train/fer0003118.png,0,0,10,0,0,0,0,0,0,0,3123
FER2013Train/fer0003119.png,3,0,2,0,0,5,0,1,0,2,3124
FER2013Train/fer0003120.png,0,0,8,0,0,1,0,0,0,1,3125
FER2013Train/fer0003121.png,3,0,3,0,1,5,0,0,1,0,3126
FER2013Train/fer0003122.png,0,0,6,0,0,1,0,0,0,2,3127
FER2013Train/fer0003123.png,3,0,2,0,1,7,0,0,0,0,3128
FER2013Train/fer0003124.png,3,0,3,0,0,6,0,0,0,0,3129
FER2013Train/fer0003126.png,1,0,0,10,0,0,0,0,0,0,3131
FER2013Train/fer0003127.png,1,0,0,10,0,0,0,0,0,0,3132
FER2013Train/fer0003129.png,0,0,7,1,0,1,0,1,0,0,3134
FER2013Train/fer0003130.png,2,0,0,0,10,0,0,0,0,0,3135
FER2013Train/fer0003131.png,1,0,3,7,0,0,0,0,0,0,3136
FER2013Train/fer0003132.png,4,0,0,0,1,0,9,0,0,0,3137
FER2013Train/fer0003133.png,1,0,0,10,0,0,0,0,0,0,3138
FER2013Train/fer0003134.png,0,0,10,0,0,0,0,0,0,0,3139
FER2013Train/fer0003135.png,0,0,9,0,0,1,0,0,0,0,3140
FER2013Train/fer0003136.png,3,0,1,0,0,9,0,0,0,0,3141
FER2013Train/fer0003137.png,4,0,0,1,0,0,9,0,0,0,3142
FER2013Train/fer0003138.png,3,0,2,0,0,8,0,0,0,0,3143
FER2013Train/fer0003139.png,1,0,1,9,0,0,0,0,0,0,3144
FER2013Train/fer0003140.png,1,0,0,9,1,0,0,0,0,0,3145
FER2013Train/fer0003141.png,1,0,0,10,0,0,0,0,0,0,3146
FER2013Train/fer0003142.png,2,0,0,0,10,0,0,0,0,0,3147
FER2013Train/fer0003143.png,0,0,10,0,0,0,0,0,0,0,3148
FER2013Train/fer0003144.png,3,0,1,0,0,9,0,0,0,0,3149
FER2013Train/fer0003145.png,2,0,0,0,10,0,0,0,0,0,3150
FER2013Train/fer0003146.png,4,0,0,0,1,0,7,0,1,0,3151
FER2013Train/fer0003147.png,2,0,0,0,10,0,0,0,0,0,3152
FER2013Train/fer0003148.png,0,0,10,0,0,0,0,0,0,0,3153
FER2013Train/fer0003149.png,0,0,8,1,0,1,0,0,0,0,3154
FER2013Train/fer0003150.png,0,0,10,0,0,0,0,0,0,0,3155
FER2013Train/fer0003151.png,0,0,10,0,0,0,0,0,0,0,3156
FER2013Train/fer0003152.png,2,0,1,0,9,0,0,0,0,0,3157
FER2013Train/fer0003153.png,1,0,2,8,0,0,0,0,0,0,3158
FER2013Train/fer0003154.png,1,0,0,10,0,0,0,0,0,0,3159
FER2013Train/fer0003155.png,0,0,8,0,0,2,0,0,0,0,3160
FER2013Train/fer0003157.png,1,0,0,10,0,0,0,0,0,0,3162
FER2013Train/fer0003158.png,0,0,10,0,0,0,0,0,0,0,3163
FER2013Train/fer0003159.png,1,0,0,9,0,0,0,0,0,1,3164
FER2013Train/fer0003160.png,0,0,6,4,0,0,0,0,0,0,3165
FER2013Train/fer0003161.png,0,0,10,0,0,0,0,0,0,0,3166
FER2013Train/fer0003162.png,3,0,1,0,0,9,0,0,0,0,3167
